Index;Gender;Place;Location;Date;Type;Label;Description;Comentario;Puntuacion;Lugar;Puntuacion Global;Etiqueta;SentimientoComentario
Usuario1132;Female;Islas Marietas;Noreste;2014-04;Couple;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Mexicano;0.0
Usuario373;Male;Islas Marietas;Canada;2015-03;Family;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;This was amazing!! We got to see a hidden beach that was only accessible by swimming through a cave. The staff on the boat were amazing at getting us through an...;5.0;Islas Marietas;4.5;Extranjero;1.0
Usuario373;Male;Islas Marietas;Canada;2015-03;Family;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;This was amazing!! We got to see a hidden beach that was only accessible by swimming through a cave. The staff on the boat were amazing at getting us through an...;5.0;Islas Marietas;4.5;Extranjero;1.0
Usuario373;Male;Islas Marietas;Canada;2015-03;Family;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;This was amazing!! We got to see a hidden beach that was only accessible by swimming through a cave. The staff on the boat were amazing at getting us through an...;4.0;Islas Marietas;4.5;Extranjero;1.0
Usuario373;Male;Islas Marietas;Canada;2015-03;Family;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;This was amazing!! We got to see a hidden beach that was only accessible by swimming through a cave. The staff on the boat were amazing at getting us through an...;4.0;Islas Marietas;4.5;Extranjero;1.0
Usuario419;Female;Islas Marietas;Canada;2015-11;Friends;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario814;Male;Islas Marietas;Estados Unidos;2016-02;Couple;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario1386;Female;Islas Marietas;Occidente;2016-05;Family;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;La playa es hermosa , pero los tours son PÉSIMOs yo tomé un tour desde puerto vallarta y son como 2 horas en mar, el mar estaba picado y la gente vomitaba, fué ...;3.0;Islas Marietas;4.5;Mexicano;-0.5
Usuario1256;Male;Islas Marietas;Occidente;2016-01;Friends;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Es lo mejor que puedes ir a visitar en tu viaje a Vallarta, yo contrate el tour con la presa Vallarta Adventures y no me arrepiento estuvo súper bien, buena com...;5.0;Islas Marietas;4.5;Mexicano;1.0
Usuario1038;Female;Islas Marietas;Estados Unidos;2014-05;Couple;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;el agua del mar es hermosamente azul, muchas aves y fauna marina, alcance a ver 5 delfines, 3 tortugas marinas, un cangrejo y una mantarraya, sorprendente!!!;5.0;Islas Marietas;4.5;Extranjero;1.0
Usuario1038;Female;Islas Marietas;Estados Unidos;2014-05;Couple;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;el agua del mar es hermosamente azul, muchas aves y fauna marina, alcance a ver 5 delfines, 3 tortugas marinas, un cangrejo y una mantarraya, sorprendente!!!;5.0;Islas Marietas;4.5;Extranjero;1.0
Usuario1038;Female;Islas Marietas;Estados Unidos;2014-05;Couple;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;en si me encanto el paseo pero lo unico que no me gusto es que estaba la marea alta y no pudimos entrar por la cueva;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario1038;Female;Islas Marietas;Estados Unidos;2014-05;Couple;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;en si me encanto el paseo pero lo unico que no me gusto es que estaba la marea alta y no pudimos entrar por la cueva;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario947;Female;Islas Marietas;Estados Unidos;2013-04;Couple;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario863;Male;Islas Marietas;Estados Unidos;2015-08;Family;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;I must say this was an interesting experience!! My husband and I clearly forgot to read the fine print! Lol there is a point where you ride a little boat to the...;4.0;Islas Marietas;4.5;Extranjero;0.5
Usuario372;Male;Islas Marietas;Canada;2015-04;Friends;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;We went here with Vallarta Adventures and had a wonderful fun packed day.. All activities were off the pontoon. We swam aprox 80 meters to get to the secret be...;5.0;Islas Marietas;4.5;Extranjero;1.0
Usuario722;Male;Islas Marietas;Chile;2015-06;Friends;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario1084;Male;Islas Marietas;Noreste;2016-02;Couple;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Mexicano;0.0
Usuario386;Female;Islas Marietas;Canada;2015-07;Family;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario645;Female;Islas Marietas;Centro;2018-02;Family;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Mexicano;0.0
Usuario286;Male;Islas Marietas;Argentina;2015-01;Family;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Es un lugar impresionante para hacer todo tipo de actividades acuáticas y conocer todo tipo de aves, peces y avistaje de ballenas y cachalotes. Además de la bel...;5.0;Islas Marietas;4.5;Extranjero;1.0
Usuario1330;Female;Islas Marietas;Occidente;2015-03;Friends;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Gracias a nuestro anfitrion del tours RODOLFO ROJAS pasamos una experiencia unica visitando las islas marietas y la famosa playa del amor. El se encargo de que ...;5.0;Islas Marietas;4.5;Mexicano;1.0
Usuario950;Female;Islas Marietas;Estados Unidos;2015-02;Couple;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario899;Female;Islas Marietas;Estados Unidos;2016-04;Friends;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario997;Female;Islas Marietas;Estados Unidos;2015-06;Family;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario433;Female;Islas Marietas;Canada;2015-04;Friends;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario549;Male;Islas Marietas;Centro;2015-07;Family;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Sin duda lo recomiendo, tener en cuenta que son 2 horas para llegar al lugar y puedes sufrir mareos.;5.0;Islas Marietas;4.5;Mexicano;0.5
Usuario979;Female;Islas Marietas;Estados Unidos;2014-03;Couple;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Las Marietas son una experiencia increible pero complicada: a veces el mar no coopera y tiene o medusas o marea alta/oleaje que impide/dificulta entrar a la isl...;5.0;Islas Marietas;4.5;Extranjero;0.0
Usuario513;Male;Islas Marietas;Centro;2014-02;Couple;4;Turismo de sol y playa,Aventura,ecoturismo , El Parque Nacional Islas Marietas , son dos islas deshabitadas cercanas a la costa mexicana del Estado de Nayarit. El archipiélago , de origen volcánico , está compuesto por la isla Larga y la isla Redonda.;Hay un tour que sale desde Vallarta, tengo entendido el trayecto dura como 3 horas para llegar. Yo las encontré por accidente estando en PUNTA MITA, resulta que...;5.0;Islas Marietas;4.5;Mexicano;-1.0
